name    bucket
DataGrip-RC.json    Ash258/Scoop-JetBrains
PyCharm-Professional.json    Ash258/Scoop-JetBrains
FloatingLicenseServer.json    Ash258/Scoop-JetBrains
CLion-portable.json    Ash258/Scoop-JetBrains
Rider-EAP.json    Ash258/Scoop-JetBrains
TeamCity.json    Ash258/Scoop-JetBrains
MPS-EAP.json    Ash258/Scoop-JetBrains
IntelliJ-IDEA-Ultimate-portable.json    Ash258/Scoop-JetBrains
GoLand-portable.json    Ash258/Scoop-JetBrains
DotPeek.json    Ash258/Scoop-JetBrains
DataGrip.json    Ash258/Scoop-JetBrains
JBHub.json    Ash258/Scoop-JetBrains
PhpStorm.json    Ash258/Scoop-JetBrains
DotTraceCLT-EAP.json    Ash258/Scoop-JetBrains
IntelliJ-IDEA-Ultimate-RC.json    Ash258/Scoop-JetBrains
CLion-RC-portable.json    Ash258/Scoop-JetBrains
MPS-EAP-portable.json    Ash258/Scoop-JetBrains
GoLand-RC.json    Ash258/Scoop-JetBrains
IntelliJ-IDEA-Education.json    Ash258/Scoop-JetBrains
IntelliJ-IDEA-EAP-portable.json    Ash258/Scoop-JetBrains
PyCharm-Professional-portable.json    Ash258/Scoop-JetBrains
WebStorm-EAP-portable.json    Ash258/Scoop-JetBrains
PhpStorm-RC-portable.json    Ash258/Scoop-JetBrains
PhpStorm-portable.json    Ash258/Scoop-JetBrains
DataGrip-portable.json    Ash258/Scoop-JetBrains
IntelliJ-IDEA-Ultimate-EAP.json    Ash258/Scoop-JetBrains
IntelliJ-IDEA-Ultimate.json    Ash258/Scoop-JetBrains
GoLand-EAP.json    Ash258/Scoop-JetBrains
TeamCity-EAP.json    Ash258/Scoop-JetBrains
PhpStorm-EAP-portable.json    Ash258/Scoop-JetBrains
MPS-RC-portable.json    Ash258/Scoop-JetBrains
PyCharm-Professional-RC-portable.json    Ash258/Scoop-JetBrains
TeamCity-RC.json    Ash258/Scoop-JetBrains
DotCoverCLT-EAP.json    Ash258/Scoop-JetBrains
PyCharm-EAP-portable.json    Ash258/Scoop-JetBrains
DataGrip-EAP-portable.json    Ash258/Scoop-JetBrains
DotCoverCLT.json    Ash258/Scoop-JetBrains
IntelliJ-IDEA-RC.json    Ash258/Scoop-JetBrains
RubyMine.json    Ash258/Scoop-JetBrains
GoLand-RC-portable.json    Ash258/Scoop-JetBrains
PyCharm-RC.json    Ash258/Scoop-JetBrains
CLion-RC.json    Ash258/Scoop-JetBrains
WebStorm-portable.json    Ash258/Scoop-JetBrains
RubyMine-EAP.json    Ash258/Scoop-JetBrains
DataGrip-RC-portable.json    Ash258/Scoop-JetBrains
IntelliJ-IDEA-Education-EAP.json    Ash258/Scoop-JetBrains
PyCharm-Professional-EAP.json    Ash258/Scoop-JetBrains
DotMemoryCLT-EAP.json    Ash258/Scoop-JetBrains
Rider-portable.json    Ash258/Scoop-JetBrains
MPS-RC.json    Ash258/Scoop-JetBrains
